Node,NumThreads,Load,Algorithm,Time
D,8,200,Algoritmo_1, 0.003391 

D,8,200,Algoritmo_1, 0.004605 

D,8,200,Algoritmo_1, 0.003489 

D,8,200,Algoritmo_1, 0.003667 

D,8,200,Algoritmo_1, 0.003483 

D,8,200,Algoritmo_1, 0.006324 

D,8,200,Algoritmo_1, 0.003988 

D,8,200,Algoritmo_1, 0.003488 

D,1,200,Algoritmo_2, 0.021471 

D,1,200,Algoritmo_2, 0.021494 

D,1,200,Algoritmo_2, 0.021473 

D,1,200,Algoritmo_2, 0.021719 

D,1,200,Algoritmo_2, 0.021322 

D,1,200,Algoritmo_2, 0.021349 

D,1,200,Algoritmo_2, 0.021359 

D,1,200,Algoritmo_2, 0.021274 

D,1,200,Algoritmo_2, 0.021292 

D,1,200,Algoritmo_2, 0.021300 

D,1,200,Algoritmo_2, 0.021288 

D,1,200,Algoritmo_2, 0.021284 

D,1,200,Algoritmo_2, 0.021293 

D,1,200,Algoritmo_2, 0.021284 

D,1,200,Algoritmo_2, 0.021300 

D,1,200,Algoritmo_2, 0.021274 

D,1,200,Algoritmo_2, 0.021324 

D,1,200,Algoritmo_2, 0.021348 

D,1,200,Algoritmo_2, 0.021296 

D,1,200,Algoritmo_2, 0.021305 

D,1,200,Algoritmo_2, 0.021272 

D,1,200,Algoritmo_2, 0.021279 

D,1,200,Algoritmo_2, 0.021356 

D,1,200,Algoritmo_2, 0.021354 

D,1,200,Algoritmo_2, 0.021310 

D,1,200,Algoritmo_2, 0.021293 

D,1,200,Algoritmo_2, 0.021320 

